# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-01-11 14:14:53 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07344400 Red River near Hosston, LA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 07344400
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	07344400	1964-08-18	3720	A
USGS	07344400	1964-08-19	3360	A
USGS	07344400	1964-08-20	3180	A
USGS	07344400	1964-08-21	3270	A
USGS	07344400	1964-08-22	3360	A
USGS	07344400	1964-08-23	3720	A
USGS	07344400	1964-08-24	4000	A
USGS	07344400	1964-08-25	3810	A
USGS	07344400	1964-08-26	3630	A
USGS	07344400	1964-08-27	4000	A
USGS	07344400	1964-08-28	4900	A
USGS	07344400	1964-08-29	5700	A
USGS	07344400	1964-08-30	5900	A
USGS	07344400	1964-08-31	7750	A
USGS	07344400	1964-09-01	14600	A
USGS	07344400	1964-09-02	21000	A
USGS	07344400	1964-09-03	19200	A
USGS	07344400	1964-09-04	15300	A
USGS	07344400	1964-09-05	13200	A
USGS	07344400	1964-09-06	9880	A
USGS	07344400	1964-09-07	6560	A
USGS	07344400	1964-09-08	5300	A
USGS	07344400	1964-09-09	4500	A
USGS	07344400	1964-09-10	4200	A
USGS	07344400	1964-09-11	4000	A
USGS	07344400	1964-09-12	4100	A
USGS	07344400	1964-09-13	3900	A
USGS	07344400	1964-09-14	3540	A
USGS	07344400	1964-09-15	3180	A
USGS	07344400	1964-09-16	3450	A
USGS	07344400	1964-09-17	4300	A
USGS	07344400	1964-09-18	5500	A
USGS	07344400	1964-09-19	5900	A
USGS	07344400	1964-09-20	7250	A
USGS	07344400	1964-09-21	9060	A
USGS	07344400	1964-09-22	8520	A
USGS	07344400	1964-09-23	7750	A
USGS	07344400	1964-09-24	9600	A
USGS	07344400	1964-09-25	10700	A
USGS	07344400	1964-09-26	9600	A
USGS	07344400	1964-09-27	13900	A
USGS	07344400	1964-09-28	18700	A
USGS	07344400	1964-09-29	18200	A
USGS	07344400	1964-09-30	19800	A
USGS	07344400	1964-10-01	35200	A
USGS	07344400	1964-10-02	47800	A
USGS	07344400	1964-10-03	43800	A
USGS	07344400	1964-10-04	32200	A
USGS	07344400	1964-10-05	20400	A
USGS	07344400	1964-10-06	16000	A
USGS	07344400	1964-10-07	14200	A
USGS	07344400	1964-10-08	12200	A
USGS	07344400	1964-10-09	10400	A
USGS	07344400	1964-10-10	9330	A
USGS	07344400	1964-10-11	9060	A
USGS	07344400	1964-10-12	8520	A
USGS	07344400	1964-10-13	8000	A
USGS	07344400	1964-10-14	7750	A
USGS	07344400	1964-10-15	7250	A
USGS	07344400	1964-10-16	6560	A
USGS	07344400	1964-10-17	6120	A
USGS	07344400	1964-10-18	5700	A
USGS	07344400	1964-10-19	5300	A
USGS	07344400	1964-10-20	5100	A
USGS	07344400	1964-10-21	5100	A
USGS	07344400	1964-10-22	5300	A
USGS	07344400	1964-10-23	5500	A
USGS	07344400	1964-10-24	5700	A
USGS	07344400	1964-10-25	5500	A
USGS	07344400	1964-10-26	5000	A
USGS	07344400	1964-10-27	4500	A
USGS	07344400	1964-10-28	4400	A
USGS	07344400	1964-10-29	4500	A
USGS	07344400	1964-10-30	4600	A
USGS	07344400	1964-10-31	4600	A
USGS	07344400	1964-11-01	4500	A
USGS	07344400	1964-11-02	4300	A
USGS	07344400	1964-11-03	4300	A
USGS	07344400	1964-11-04	4500	A
USGS	07344400	1964-11-05	4400	A
USGS	07344400	1964-11-06	4000	A
USGS	07344400	1964-11-07	3810	A
USGS	07344400	1964-11-08	3810	A
USGS	07344400	1964-11-09	3630	A
USGS	07344400	1964-11-10	3180	A
USGS	07344400	1964-11-11	3000	A
USGS	07344400	1964-11-12	3180	A
USGS	07344400	1964-11-13	3540	A
USGS	07344400	1964-11-14	3720	A
USGS	07344400	1964-11-15	3720	A
USGS	07344400	1964-11-16	3450	A
USGS	07344400	1964-11-17	3090	A
USGS	07344400	1964-11-18	2840	A
USGS	07344400	1964-11-19	2680	A
USGS	07344400	1964-11-20	3180	A
USGS	07344400	1964-11-21	3900	A
USGS	07344400	1964-11-22	10600	A
USGS	07344400	1964-11-23	34000	A
USGS	07344400	1964-11-24	47800	A
USGS	07344400	1964-11-25	37400	A
USGS	07344400	1964-11-26	29400	A
USGS	07344400	1964-11-27	24500	A
USGS	07344400	1964-11-28	18200	A
USGS	07344400	1964-11-29	15600	A
USGS	07344400	1964-11-30	13900	A
USGS	07344400	1964-12-01	13200	A
USGS	07344400	1964-12-02	12200	A
USGS	07344400	1964-12-03	12200	A
USGS	07344400	1964-12-04	13200	A
USGS	07344400	1964-12-05	13600	A
USGS	07344400	1964-12-06	13200	A
USGS	07344400	1964-12-07	12500	A
USGS	07344400	1964-12-08	11900	A
USGS	07344400	1964-12-09	12200	A
USGS	07344400	1964-12-10	11900	A
USGS	07344400	1964-12-11	11600	A
USGS	07344400	1964-12-12	11600	A
USGS	07344400	1964-12-13	11600	A
USGS	07344400	1964-12-14	12200	A
USGS	07344400	1964-12-15	15000	A
USGS	07344400	1964-12-16	16400	A
USGS	07344400	1964-12-17	15600	A
USGS	07344400	1964-12-18	15000	A
USGS	07344400	1964-12-19	14200	A
USGS	07344400	1964-12-20	10700	A
USGS	07344400	1964-12-21	8000	A
USGS	07344400	1964-12-22	7000	A
USGS	07344400	1964-12-23	6780	A
USGS	07344400	1964-12-24	6120	A
USGS	07344400	1964-12-25	5900	A
USGS	07344400	1964-12-26	5700	A
USGS	07344400	1964-12-27	5300	A
USGS	07344400	1964-12-28	4900	A
USGS	07344400	1964-12-29	4500	A
USGS	07344400	1964-12-30	4300	A
USGS	07344400	1964-12-31	4200	A
USGS	07344400	1965-01-01	4200	A
USGS	07344400	1965-01-02	4200	A
USGS	07344400	1965-01-03	4200	A
USGS	07344400	1965-01-04	4000	A
USGS	07344400	1965-01-05	4300	A
USGS	07344400	1965-01-06	4700	A
USGS	07344400	1965-01-07	5000	A
USGS	07344400	1965-01-08	5300	A
USGS	07344400	1965-01-09	6780	A
USGS	07344400	1965-01-10	9060	A
USGS	07344400	1965-01-11	12500	A
USGS	07344400	1965-01-12	18700	A
USGS	07344400	1965-01-13	23800	A
USGS	07344400	1965-01-14	24500	A
USGS	07344400	1965-01-15	23800	A
USGS	07344400	1965-01-16	19800	A
USGS	07344400	1965-01-17	16000	A
USGS	07344400	1965-01-18	13900	A
USGS	07344400	1965-01-19	12800	A
USGS	07344400	1965-01-20	12500	A
USGS	07344400	1965-01-21	12500	A
USGS	07344400	1965-01-22	12200	A
USGS	07344400	1965-01-23	12200	A
USGS	07344400	1965-01-24	12200	A
USGS	07344400	1965-01-25	12800	A
USGS	07344400	1965-01-26	13200	A
USGS	07344400	1965-01-27	13600	A
USGS	07344400	1965-01-28	13900	A
USGS	07344400	1965-01-29	16400	A
USGS	07344400	1965-01-30	15600	A
USGS	07344400	1965-01-31	14200	A
USGS	07344400	1965-02-01	11300	A
USGS	07344400	1965-02-02	9600	A
USGS	07344400	1965-02-03	9060	A
USGS	07344400	1965-02-04	8250	A
USGS	07344400	1965-02-05	7500	A
USGS	07344400	1965-02-06	6560	A
USGS	07344400	1965-02-07	6340	A
USGS	07344400	1965-02-08	7000	A
USGS	07344400	1965-02-09	8000	A
USGS	07344400	1965-02-10	13600	A
USGS	07344400	1965-02-11	36800	A
USGS	07344400	1965-02-12	66300	A
USGS	07344400	1965-02-13	83000	A
USGS	07344400	1965-02-14	83000	A
USGS	07344400	1965-02-15	71000	A
USGS	07344400	1965-02-16	60900	A
USGS	07344400	1965-02-17	54600	A
USGS	07344400	1965-02-18	51900	A
USGS	07344400	1965-02-19	48600	A
USGS	07344400	1965-02-20	44600	A
USGS	07344400	1965-02-21	43000	A
USGS	07344400	1965-02-22	38200	A
USGS	07344400	1965-02-23	33600	A
USGS	07344400	1965-02-24	28700	A
USGS	07344400	1965-02-25	22400	A
USGS	07344400	1965-02-26	31500	A
USGS	07344400	1965-02-27	40600	A
USGS	07344400	1965-02-28	47000	A
USGS	07344400	1965-03-01	47000	A
USGS	07344400	1965-03-02	43000	A
USGS	07344400	1965-03-03	39800	A
USGS	07344400	1965-03-04	36600	A
USGS	07344400	1965-03-05	35000	A
USGS	07344400	1965-03-06	33600	A
USGS	07344400	1965-03-07	33600	A
USGS	07344400	1965-03-08	32200	A
USGS	07344400	1965-03-09	28000	A
USGS	07344400	1965-03-10	24500	A
USGS	07344400	1965-03-11	22400	A
USGS	07344400	1965-03-12	21700	A
USGS	07344400	1965-03-13	21000	A
USGS	07344400	1965-03-14	21000	A
USGS	07344400	1965-03-15	21000	A
USGS	07344400	1965-03-16	21000	A
USGS	07344400	1965-03-17	21000	A
USGS	07344400	1965-03-18	20400	A
USGS	07344400	1965-03-19	20400	A
USGS	07344400	1965-03-20	20400	A
USGS	07344400	1965-03-21	19800	A
USGS	07344400	1965-03-22	19800	A
USGS	07344400	1965-03-23	19200	A
USGS	07344400	1965-03-24	17700	A
USGS	07344400	1965-03-25	17200	A
USGS	07344400	1965-03-26	17200	A
USGS	07344400	1965-03-27	16400	A
USGS	07344400	1965-03-28	16000	A
USGS	07344400	1965-03-29	15300	A
USGS	07344400	1965-03-30	14200	A
USGS	07344400	1965-03-31	16000	A
USGS	07344400	1965-04-01	26600	A
USGS	07344400	1965-04-02	32900	A
USGS	07344400	1965-04-03	35000	A
USGS	07344400	1965-04-04	34300	A
USGS	07344400	1965-04-05	30800	A
USGS	07344400	1965-04-06	28000	A
USGS	07344400	1965-04-07	26600	A
USGS	07344400	1965-04-08	25200	A
USGS	07344400	1965-04-09	22400	A
USGS	07344400	1965-04-10	19200	A
USGS	07344400	1965-04-11	16400	A
USGS	07344400	1965-04-12	15300	A
USGS	07344400	1965-04-13	14600	A
USGS	07344400	1965-04-14	14600	A
USGS	07344400	1965-04-15	15000	A
USGS	07344400	1965-04-16	11600	A
USGS	07344400	1965-04-17	9880	A
USGS	07344400	1965-04-18	8790	A
USGS	07344400	1965-04-19	8250	A
USGS	07344400	1965-04-20	8000	A
USGS	07344400	1965-04-21	7750	A
USGS	07344400	1965-04-22	7500	A
USGS	07344400	1965-04-23	7250	A
USGS	07344400	1965-04-24	7000	A
USGS	07344400	1965-04-25	6780	A
USGS	07344400	1965-04-26	5900	A
USGS	07344400	1965-04-27	5100	A
USGS	07344400	1965-04-28	4800	A
USGS	07344400	1965-04-29	4800	A
USGS	07344400	1965-04-30	5000	A
USGS	07344400	1965-05-01	5100	A
USGS	07344400	1965-05-02	5100	A
USGS	07344400	1965-05-03	4700	A
USGS	07344400	1965-05-04	4500	A
USGS	07344400	1965-05-05	4400	A
USGS	07344400	1965-05-06	4400	A
USGS	07344400	1965-05-07	4300	A
USGS	07344400	1965-05-08	4200	A
USGS	07344400	1965-05-09	4100	A
USGS	07344400	1965-05-10	4000	A
USGS	07344400	1965-05-11	4500	A
USGS	07344400	1965-05-12	7560	A
USGS	07344400	1965-05-13	14200	A
USGS	07344400	1965-05-14	16400	A
USGS	07344400	1965-05-15	29400	A
USGS	07344400	1965-05-16	35000	A
USGS	07344400	1965-05-17	32200	A
USGS	07344400	1965-05-18	30100	A
USGS	07344400	1965-05-19	28700	A
USGS	07344400	1965-05-20	26600	A
USGS	07344400	1965-05-21	24500	A
USGS	07344400	1965-05-22	21000	A
USGS	07344400	1965-05-23	19200	A
USGS	07344400	1965-05-24	19200	A
USGS	07344400	1965-05-25	18700	A
USGS	07344400	1965-05-26	18700	A
USGS	07344400	1965-05-27	16800	A
USGS	07344400	1965-05-28	16400	A
USGS	07344400	1965-05-29	16800	A
USGS	07344400	1965-05-30	23800	A
USGS	07344400	1965-05-31	29400	A
USGS	07344400	1965-06-01	36600	A
USGS	07344400	1965-06-02	40600	A
USGS	07344400	1965-06-03	33600	A
USGS	07344400	1965-06-04	28000	A
USGS	07344400	1965-06-05	25200	A
USGS	07344400	1965-06-06	22400	A
USGS	07344400	1965-06-07	19200	A
USGS	07344400	1965-06-08	16000	A
USGS	07344400	1965-06-09	13600	A
USGS	07344400	1965-06-10	11900	A
USGS	07344400	1965-06-11	11900	A
USGS	07344400	1965-06-12	11600	A
USGS	07344400	1965-06-13	10700	A
USGS	07344400	1965-06-14	10400	A
USGS	07344400	1965-06-15	10400	A
USGS	07344400	1965-06-16	11000	A
USGS	07344400	1965-06-17	11000	A
USGS	07344400	1965-06-18	10700	A
USGS	07344400	1965-06-19	10200	A
USGS	07344400	1965-06-20	9060	A
USGS	07344400	1965-06-21	8790	A
USGS	07344400	1965-06-22	8790	A
USGS	07344400	1965-06-23	9330	A
USGS	07344400	1965-06-24	9880	A
USGS	07344400	1965-06-25	9060	A
USGS	07344400	1965-06-26	8790	A
USGS	07344400	1965-06-27	8520	A
USGS	07344400	1965-06-28	8250	A
USGS	07344400	1965-06-29	8520	A
USGS	07344400	1965-06-30	10200	A
USGS	07344400	1965-07-01	11300	A
USGS	07344400	1965-07-02	10200	A
USGS	07344400	1965-07-03	9060	A
USGS	07344400	1965-07-04	8250	A
USGS	07344400	1965-07-05	6560	A
USGS	07344400	1965-07-06	5500	A
USGS	07344400	1965-07-07	5700	A
USGS	07344400	1965-07-08	5700	A
USGS	07344400	1965-07-09	5700	A
USGS	07344400	1965-07-10	5700	A
USGS	07344400	1965-07-11	5700	A
USGS	07344400	1965-07-12	5100	A
USGS	07344400	1965-07-13	4500	A
USGS	07344400	1965-07-14	4900	A
USGS	07344400	1965-07-15	5300	A
USGS	07344400	1965-07-16	5500	A
USGS	07344400	1965-07-17	5500	A
USGS	07344400	1965-07-18	5300	A
USGS	07344400	1965-07-19	5100	A
USGS	07344400	1965-07-20	5300	A
USGS	07344400	1965-07-21	5500	A
USGS	07344400	1965-07-22	5700	A
USGS	07344400	1965-07-23	5500	A
USGS	07344400	1965-07-24	5300	A
USGS	07344400	1965-07-25	5100	A
USGS	07344400	1965-07-26	5000	A
USGS	07344400	1965-07-27	4900	A
USGS	07344400	1965-07-28	5500	A
USGS	07344400	1965-07-29	5700	A
USGS	07344400	1965-07-30	5500	A
USGS	07344400	1965-07-31	5500	A
USGS	07344400	1965-08-01	5500	A
USGS	07344400	1965-08-02	5300	A
USGS	07344400	1965-08-03	5100	A
USGS	07344400	1965-08-04	5000	A
USGS	07344400	1965-08-05	5100	A
USGS	07344400	1965-08-06	5100	A
USGS	07344400	1965-08-07	5100	A
USGS	07344400	1965-08-08	4900	A
USGS	07344400	1965-08-09	4600	A
USGS	07344400	1965-08-10	3540	A
USGS	07344400	1965-08-11	3450	A
USGS	07344400	1965-08-12	4900	A
USGS	07344400	1965-08-13	5700	A
USGS	07344400	1965-08-14	5500	A
USGS	07344400	1965-08-15	4700	A
USGS	07344400	1965-08-16	3720	A
USGS	07344400	1965-08-17	3270	A
USGS	07344400	1965-08-18	3450	A
USGS	07344400	1965-08-19	3900	A
USGS	07344400	1965-08-20	4900	A
USGS	07344400	1965-08-21	6560	A
USGS	07344400	1965-08-22	5700	A
USGS	07344400	1965-08-23	3810	A
USGS	07344400	1965-08-24	3000	A
USGS	07344400	1965-08-25	3000	A
USGS	07344400	1965-08-26	3270	A
USGS	07344400	1965-08-27	5300	A
USGS	07344400	1965-08-28	6560	A
USGS	07344400	1965-08-29	6340	A
USGS	07344400	1965-08-30	5100	A
USGS	07344400	1965-08-31	3630	A
USGS	07344400	1965-09-01	3000	A
USGS	07344400	1965-09-02	3540	A
USGS	07344400	1965-09-03	4300	A
USGS	07344400	1965-09-04	5700	A
USGS	07344400	1965-09-05	4200	A
USGS	07344400	1965-09-06	3360	A
USGS	07344400	1965-09-07	3090	A
USGS	07344400	1965-09-08	3090	A
USGS	07344400	1965-09-09	3180	A
USGS	07344400	1965-09-10	3090	A
USGS	07344400	1965-09-11	3000	A
USGS	07344400	1965-09-12	3090	A
USGS	07344400	1965-09-13	3810	A
USGS	07344400	1965-09-14	3450	A
USGS	07344400	1965-09-15	3360	A
USGS	07344400	1965-09-16	3360	A
USGS	07344400	1965-09-17	3900	A
USGS	07344400	1965-09-18	4600	A
USGS	07344400	1965-09-19	3810	A
USGS	07344400	1965-09-20	3360	A
USGS	07344400	1965-09-21	3360	A
USGS	07344400	1965-09-22	4700	A
USGS	07344400	1965-09-23	5700	A
USGS	07344400	1965-09-24	5900	A
USGS	07344400	1965-09-25	6340	A
USGS	07344400	1965-09-26	11800	A
USGS	07344400	1965-09-27	16400	A
USGS	07344400	1965-09-28	16400	A
USGS	07344400	1965-09-29	15000	A
USGS	07344400	1965-09-30	12800	A
USGS	07344400	1965-10-01	9600	A
USGS	07344400	1965-10-02	7500	A
USGS	07344400	1965-10-03	7250	A
USGS	07344400	1965-10-04	7000	A
USGS	07344400	1965-10-05	7000	A
USGS	07344400	1965-10-06	7750	A
USGS	07344400	1965-10-07	7000	A
USGS	07344400	1965-10-08	7000	A
USGS	07344400	1965-10-09	7000	A
USGS	07344400	1965-10-10	7000	A
USGS	07344400	1965-10-11	7000	A
USGS	07344400	1965-10-12	6780	A
USGS	07344400	1965-10-13	6780	A
USGS	07344400	1965-10-14	6780	A
USGS	07344400	1965-10-15	6780	A
USGS	07344400	1965-10-16	6780	A
USGS	07344400	1965-10-17	6340	A
USGS	07344400	1965-10-18	5300	A
USGS	07344400	1965-10-19	4400	A
USGS	07344400	1965-10-20	4300	A
USGS	07344400	1965-10-21	4300	A
USGS	07344400	1965-10-22	4300	A
USGS	07344400	1965-10-23	4700	A
USGS	07344400	1965-10-24	5100	A
USGS	07344400	1965-10-25	5100	A
USGS	07344400	1965-10-26	4800	A
USGS	07344400	1965-10-27	4700	A
USGS	07344400	1965-10-28	5100	A
USGS	07344400	1965-10-29	5100	A
USGS	07344400	1965-10-30	5100	A
USGS	07344400	1965-10-31	4900	A
USGS	07344400	1965-11-01	4700	A
USGS	07344400	1965-11-02	4100	A
USGS	07344400	1965-11-03	3900	A
USGS	07344400	1965-11-04	3900	A
USGS	07344400	1965-11-05	4000	A
USGS	07344400	1965-11-06	4100	A
USGS	07344400	1965-11-07	4100	A
USGS	07344400	1965-11-08	3810	A
USGS	07344400	1965-11-09	3180	A
USGS	07344400	1965-11-10	3540	A
USGS	07344400	1965-11-11	5300	A
USGS	07344400	1965-11-12	7000	A
USGS	07344400	1965-11-13	7000	A
USGS	07344400	1965-11-14	5700	A
USGS	07344400	1965-11-15	5100	A
USGS	07344400	1965-11-16	5100	A
USGS	07344400	1965-11-17	5300	A
USGS	07344400	1965-11-18	5300	A
USGS	07344400	1965-11-19	5100	A
USGS	07344400	1965-11-20	4900	A
USGS	07344400	1965-11-21	4600	A
USGS	07344400	1965-11-22	4200	A
USGS	07344400	1965-11-23	4000	A
USGS	07344400	1965-11-24	3900	A
USGS	07344400	1965-11-25	3720	A
USGS	07344400	1965-11-26	3450	A
USGS	07344400	1965-11-27	3540	A
USGS	07344400	1965-11-28	4300	A
USGS	07344400	1965-11-29	4400	A
USGS	07344400	1965-11-30	3630	A
USGS	07344400	1965-12-01	3180	A
USGS	07344400	1965-12-02	3180	A
USGS	07344400	1965-12-03	3090	A
USGS	07344400	1965-12-04	2920	A
USGS	07344400	1965-12-05	2760	A
USGS	07344400	1965-12-06	2680	A
USGS	07344400	1965-12-07	2520	A
USGS	07344400	1965-12-08	2600	A
USGS	07344400	1965-12-09	2840	A
USGS	07344400	1965-12-10	2920	A
USGS	07344400	1965-12-11	3270	A
USGS	07344400	1965-12-12	3630	A
USGS	07344400	1965-12-13	3540	A
USGS	07344400	1965-12-14	3450	A
USGS	07344400	1965-12-15	3720	A
USGS	07344400	1965-12-16	4700	A
USGS	07344400	1965-12-17	4900	A
USGS	07344400	1965-12-18	4700	A
USGS	07344400	1965-12-19	4300	A
USGS	07344400	1965-12-20	3900	A
USGS	07344400	1965-12-21	3720	A
USGS	07344400	1965-12-22	3720	A
USGS	07344400	1965-12-23	3630	A
USGS	07344400	1965-12-24	4600	A
USGS	07344400	1965-12-25	4900	A
USGS	07344400	1965-12-26	4600	A
USGS	07344400	1965-12-27	3720	A
USGS	07344400	1965-12-28	3450	A
USGS	07344400	1965-12-29	3360	A
USGS	07344400	1965-12-30	3720	A
USGS	07344400	1965-12-31	4800	A
USGS	07344400	1966-01-01	5000	A
USGS	07344400	1966-01-02	3900	A
USGS	07344400	1966-01-03	3270	A
USGS	07344400	1966-01-04	2760	A
USGS	07344400	1966-01-05	3000	A
USGS	07344400	1966-01-06	4000	A
USGS	07344400	1966-01-07	4400	A
USGS	07344400	1966-01-08	4900	A
USGS	07344400	1966-01-09	5000	A
USGS	07344400	1966-01-10	5500	A
USGS	07344400	1966-01-11	5300	A
USGS	07344400	1966-01-12	5700	A
USGS	07344400	1966-01-13	6120	A
USGS	07344400	1966-01-14	6560	A
USGS	07344400	1966-01-15	6340	A
USGS	07344400	1966-01-16	5900	A
USGS	07344400	1966-01-17	5900	A
USGS	07344400	1966-01-18	5900	A
USGS	07344400	1966-01-19	6120	A
USGS	07344400	1966-01-20	6340	A
USGS	07344400	1966-01-21	6560	A
USGS	07344400	1966-01-22	6780	A
USGS	07344400	1966-01-23	7000	A
USGS	07344400	1966-01-24	6780	A
USGS	07344400	1966-01-25	6780	A
USGS	07344400	1966-01-26	6560	A
USGS	07344400	1966-01-27	7000	A
USGS	07344400	1966-01-28	7500	A
USGS	07344400	1966-01-29	8250	A
USGS	07344400	1966-01-30	8520	A
USGS	07344400	1966-01-31	8250	A
USGS	07344400	1966-02-01	6120	A
USGS	07344400	1966-02-02	6780	A
USGS	07344400	1966-02-03	7750	A
USGS	07344400	1966-02-04	8250	A
USGS	07344400	1966-02-05	8250	A
USGS	07344400	1966-02-06	8250	A
USGS	07344400	1966-02-07	7750	A
USGS	07344400	1966-02-08	7500	A
USGS	07344400	1966-02-09	8520	A
USGS	07344400	1966-02-10	9060	A
USGS	07344400	1966-02-11	10200	A
USGS	07344400	1966-02-12	12800	A
USGS	07344400	1966-02-13	26400	A
USGS	07344400	1966-02-14	39100	A
USGS	07344400	1966-02-15	44000	A
USGS	07344400	1966-02-16	41200	A
USGS	07344400	1966-02-17	34900	A
USGS	07344400	1966-02-18	29400	A
USGS	07344400	1966-02-19	26400	A
USGS	07344400	1966-02-20	23900	A
USGS	07344400	1966-02-21	20700	A
USGS	07344400	1966-02-22	18000	A
USGS	07344400	1966-02-23	16500	A
USGS	07344400	1966-02-24	15000	A
USGS	07344400	1966-02-25	14000	A
USGS	07344400	1966-02-26	14000	A
USGS	07344400	1966-02-27	13000	A
USGS	07344400	1966-02-28	12500	A
USGS	07344400	1966-03-01	12500	A
USGS	07344400	1966-03-02	12200	A
USGS	07344400	1966-03-03	11300	A
USGS	07344400	1966-03-04	10200	A
USGS	07344400	1966-03-05	8520	A
USGS	07344400	1966-03-06	8000	A
USGS	07344400	1966-03-07	7500	A
USGS	07344400	1966-03-08	7750	A
USGS	07344400	1966-03-09	9060	A
USGS	07344400	1966-03-10	8520	A
USGS	07344400	1966-03-11	8250	A
USGS	07344400	1966-03-12	8000	A
USGS	07344400	1966-03-13	7750	A
USGS	07344400	1966-03-14	6780	A
USGS	07344400	1966-03-15	6780	A
USGS	07344400	1966-03-16	6780	A
USGS	07344400	1966-03-17	6780	A
USGS	07344400	1966-03-18	7250	A
USGS	07344400	1966-03-19	8000	A
USGS	07344400	1966-03-20	8000	A
USGS	07344400	1966-03-21	8000	A
USGS	07344400	1966-03-22	8000	A
USGS	07344400	1966-03-23	7750	A
USGS	07344400	1966-03-24	7750	A
USGS	07344400	1966-03-25	7500	A
USGS	07344400	1966-03-26	7500	A
USGS	07344400	1966-03-27	6120	A
USGS	07344400	1966-03-28	5300	A
USGS	07344400	1966-03-29	5000	A
USGS	07344400	1966-03-30	4800	A
USGS	07344400	1966-03-31	4700	A
USGS	07344400	1966-04-01	4800	A
USGS	07344400	1966-04-02	4900	A
USGS	07344400	1966-04-03	5000	A
USGS	07344400	1966-04-04	4800	A
USGS	07344400	1966-04-05	4700	A
USGS	07344400	1966-04-06	5100	A
USGS	07344400	1966-04-07	4900	A
USGS	07344400	1966-04-08	4800	A
USGS	07344400	1966-04-09	4500	A
USGS	07344400	1966-04-10	4300	A
USGS	07344400	1966-04-11	3900	A
USGS	07344400	1966-04-12	3900	A
USGS	07344400	1966-04-13	4500	A
USGS	07344400	1966-04-14	5300	A
USGS	07344400	1966-04-15	6340	A
USGS	07344400	1966-04-16	6780	A
USGS	07344400	1966-04-17	6340	A
USGS	07344400	1966-04-18	5900	A
USGS	07344400	1966-04-19	5700	A
USGS	07344400	1966-04-20	7000	A
USGS	07344400	1966-04-21	7750	A
USGS	07344400	1966-04-22	7750	A
USGS	07344400	1966-04-23	8790	A
USGS	07344400	1966-04-24	14600	A
USGS	07344400	1966-04-25	24400	A
USGS	07344400	1966-04-26	44000	A
USGS	07344400	1966-04-27	72000	A
USGS	07344400	1966-04-28	94600	A
USGS	07344400	1966-04-29	110000	A
USGS	07344400	1966-04-30	119000	A
USGS	07344400	1966-05-01	126000	A
USGS	07344400	1966-05-02	139000	A
USGS	07344400	1966-05-03	145000	A
USGS	07344400	1966-05-04	147000	A
USGS	07344400	1966-05-05	133000	A
USGS	07344400	1966-05-06	122000	A
USGS	07344400	1966-05-07	111000	A
USGS	07344400	1966-05-08	103000	A
USGS	07344400	1966-05-09	97000	A
USGS	07344400	1966-05-10	88800	A
USGS	07344400	1966-05-11	79000	A
USGS	07344400	1966-05-12	69100	A
USGS	07344400	1966-05-13	58300	A
USGS	07344400	1966-05-14	48000	A
USGS	07344400	1966-05-15	43300	A
USGS	07344400	1966-05-16	35600	A
USGS	07344400	1966-05-17	31600	A
USGS	07344400	1966-05-18	26900	A
USGS	07344400	1966-05-19	24900	A
USGS	07344400	1966-05-20	21600	A
USGS	07344400	1966-05-21	20200	A
USGS	07344400	1966-05-22	21200	A
USGS	07344400	1966-05-23	25400	A
USGS	07344400	1966-05-24	25400	A
USGS	07344400	1966-05-25	23400	A
USGS	07344400	1966-05-26	22500	A
USGS	07344400	1966-05-27	21600	A
USGS	07344400	1966-05-28	21200	A
USGS	07344400	1966-05-29	20700	A
USGS	07344400	1966-05-30	19800	A
USGS	07344400	1966-05-31	19400	A
USGS	07344400	1966-06-01	18900	A
USGS	07344400	1966-06-02	18000	A
USGS	07344400	1966-06-03	18000	A
USGS	07344400	1966-06-04	17600	A
USGS	07344400	1966-06-05	16600	A
USGS	07344400	1966-06-06	15800	A
USGS	07344400	1966-06-07	16200	A
USGS	07344400	1966-06-08	17100	A
USGS	07344400	1966-06-09	17600	A
USGS	07344400	1966-06-10	17600	A
USGS	07344400	1966-06-11	17100	A
USGS	07344400	1966-06-12	16200	A
USGS	07344400	1966-06-13	16200	A
USGS	07344400	1966-06-14	17600	A
USGS	07344400	1966-06-15	18400	A
USGS	07344400	1966-06-16	18000	A
USGS	07344400	1966-06-17	17600	A
USGS	07344400	1966-06-18	17100	A
USGS	07344400	1966-06-19	15800	A
USGS	07344400	1966-06-20	15400	A
USGS	07344400	1966-06-21	15800	A
USGS	07344400	1966-06-22	16600	A
USGS	07344400	1966-06-23	17100	A
USGS	07344400	1966-06-24	16200	A
